ssn,age,education,marital-status,relationship,sex,income
648-77-1498,58.0,Doctorate,Married-civ-spouse,Husband,Male,
459-61-3021,30.0,Some-college,,Not-in-family,Female,<=50K
792-10-6878,32.0,,Married-civ-spouse,Husband,Male,>50K
522-20-5159,28.0,Some-college,,,Male,<=50K
787-86-8549,18.0,Bachelors,Never-married,Own-child,,
025-24-5700,38.0,Bachelors,Never-married,,,
287-03-9311,31.0,Some-college,Married-civ-spouse,Husband,Male,<=50K
442-84-3979,26.0,,Married-civ-spouse,Husband,Male,<=50K
449-23-2186,39.0,Assoc-voc,Separated,Unmarried,Female,
594-01-1055,60.0,HS-grad,,,,<=50K
715-78-6240,33.0,Bachelors,Married-civ-spouse,,Male,
581-87-9606,20.0,11th,Never-married,Own-child,Male,
965-35-6264,72.0,Some-college,,,,<=50K
559-24-4471,43.0,HS-grad,Married-civ-spouse,Husband,Male,>50K
912-22-3586,44.0,Doctorate,Married-civ-spouse,Husband,,
880-00-6141,,HS-grad,Married-civ-spouse,Husband,,
898-77-1497,60.0,,Married-civ-spouse,Husband,Male,>50K
737-99-1399,27.0,1st-4th,Married-civ-spouse,Husband,Male,
684-70-5159,61.0,,Married-civ-spouse,Husband,Male,
027-48-7714,24.0,,Married-civ-spouse,Husband,Male,
428-28-6240,28.0,Bachelors,Never-married,Not-in-family,Female,
621-13-0220,38.0,10th,Married-civ-spouse,Husband,Male,<=50K
460-99-5085,53.0,Bachelors,Married-civ-spouse,Husband,,
045-85-3808,24.0,,Married-civ-spouse,Husband,,<=50K
829-57-6166,42.0,,,Wife,Female,<=50K
485-96-4372,32.0,7th-8th,Married-civ-spouse,,Male,<=50K
826-90-4176,42.0,HS-grad,Married-civ-spouse,Husband,Male,<=50K
908-16-9532,29.0,HS-grad,,Not-in-family,,>50K
295-14-7419,24.0,,Never-married,Own-child,Female,>50K
096-95-9459,44.0,,Married-civ-spouse,Husband,Male,
695-73-0957,,,,Husband,,>50K
429-66-8304,19.0,HS-grad,Divorced,Not-in-family,Female,
483-59-9508,31.0,HS-grad,Never-married,Other-relative,Male,<=50K
417-29-1154,24.0,,,Not-in-family,Female,<=50K
304-85-2579,48.0,Bachelors,Married-civ-spouse,Husband,Male,
727-11-9163,43.0,Some-college,Never-married,,,>50K
218-02-8255,26.0,HS-grad,,Own-child,Male,>50K
891-24-6927,20.0,Assoc-acdm,Never-married,Not-in-family,,
400-49-1400,22.0,HS-grad,Never-married,,,
613-97-4200,17.0,HS-grad,,Own-child,Male,
816-70-7615,29.0,HS-grad,,Own-child,Female,
735-68-7959,43.0,Bachelors,,Husband,,>50K
159-39-8034,40.0,Bachelors,Married-civ-spouse,Husband,,<=50K
999-20-1473,20.0,HS-grad,Married-civ-spouse,,Male,<=50K
901-19-7787,18.0,Some-college,Divorced,Not-in-family,,<=50K
448-49-5085,32.0,Bachelors,Married-civ-spouse,Husband,,<=50K
034-73-5872,54.0,Assoc-acdm,Married-civ-spouse,,Male,<=50K
473-58-7223,29.0,HS-grad,Divorced,,,>50K
321-13-0220,56.0,,Married-civ-spouse,,,
334-42-8746,52.0,Some-college,Divorced,Not-in-family,Male,>50K
447-26-6584,29.0,11th,Never-married,,Female,<=50K
154-36-1179,45.0,,,,Male,<=50K
511-97-7886,18.0,Some-college,,,,
525-82-9237,,Bachelors,,Not-in-family,Male,<=50K
869-31-8180,,,,Not-in-family,,
665-84-7665,24.0,HS-grad,,Not-in-family,Male,<=50K
713-57-4937,24.0,Masters,Married-civ-spouse,,Female,
552-08-8451,33.0,HS-grad,Married-civ-spouse,Husband,Male,
038-48-2800,17.0,,Separated,,Female,
376-28-9925,,Some-college,Never-married,Not-in-family,Female,
915-35-6264,45.0,HS-grad,Divorced,Unmarried,,<=50K
688-54-4225,44.0,11th,Married-civ-spouse,,Male,
752-51-8426,45.0,,Married-civ-spouse,,,
415-90-9090,46.0,Bachelors,Divorced,Unmarried,Male,<=50K
899-20-1473,55.0,Bachelors,,Not-in-family,Female,<=50K
960-47-2972,52.0,HS-grad,Married-civ-spouse,Husband,Male,<=50K
910-01-2284,37.0,Assoc-voc,,Husband,Male,
539-46-5601,35.0,,Married-spouse-absent,Unmarried,,<=50K
379-05-4053,23.0,Some-college,Divorced,Unmarried,Female,<=50K
429-97-5429,49.0,Bachelors,Never-married,,,>50K
166-70-7616,,HS-grad,Divorced,Not-in-family,Male,>50K
310-50-3685,20.0,Some-college,Never-married,Own-child,,
846-00-7370,73.0,7th-8th,Widowed,Not-in-family,Male,<=50K
640-84-7665,51.0,Some-college,,Not-in-family,Female,
980-09-8279,42.0,,,Husband,,
056-72-6044,31.0,Masters,Married-civ-spouse,,,
648-40-2947,48.0,HS-grad,Divorced,Unmarried,Female,<=50K
858-87-5920,,HS-grad,,Husband,,<=50K
664-46-5601,25.0,Bachelors,Never-married,,,<=50K
812-19-2873,29.0,Masters,Divorced,Not-in-family,Female,<=50K
052-79-4840,50.0,,Never-married,Own-child,Male,<=50K
207-40-1719,,,Married-civ-spouse,Husband,,<=50K
599-17-0761,25.0,,Divorced,Not-in-family,Female,
279-08-4766,30.0,Some-college,Never-married,Own-child,,
995-94-5944,48.0,HS-grad,Never-married,,,<=50K
763-05-2824,49.0,Bachelors,Married-civ-spouse,,Male,>50K
423-31-0810,32.0,,,,Male,
961-02-5797,52.0,HS-grad,Married-civ-spouse,Husband,,<=50K
369-47-1744,22.0,11th,Never-married,Own-child,Male,<=50K
783-72-2357,54.0,HS-grad,,,Male,<=50K
392-22-9729,33.0,HS-grad,Separated,,,
215-01-8427,41.0,Some-college,Married-civ-spouse,Husband,,>50K
581-78-7468,,9th,Never-married,Own-child,,<=50K
100-15-3562,28.0,Assoc-voc,Married-civ-spouse,,Male,
694-25-6756,53.0,HS-grad,Married-civ-spouse,Husband,Male,
203-40-9090,35.0,,Divorced,Own-child,Female,
574-26-2898,48.0,Assoc-voc,Divorced,Unmarried,Male,<=50K
573-40-2947,,,Married-civ-spouse,,Female,<=50K
558-99-8770,40.0,,,Husband,,<=50K
783-26-1669,24.0,,Married-civ-spouse,Not-in-family,,<=50K
452-24-2014,30.0,HS-grad,Separated,Not-in-family,Male,<=50K
373-43-3660,48.0,,Never-married,Not-in-family,Female,<=50K
379-33-0466,,Bachelors,Married-spouse-absent,Not-in-family,Male,>50K
531-60-3193,22.0,11th,Never-married,Own-child,,<=50K
009-95-0859,34.0,7th-8th,Never-married,Not-in-family,,<=50K
051-04-4225,32.0,Bachelors,Divorced,Not-in-family,,>50K
324-84-6437,39.0,,,Own-child,Female,<=50K
452-64-1277,,,Separated,Own-child,,>50K
829-02-3340,34.0,Bachelors,,,Male,
608-04-6682,54.0,,Married-civ-spouse,Husband,Male,
400-18-4274,22.0,11th,,,Male,<=50K
171-09-9508,37.0,Bachelors,,Not-in-family,Female,
019-16-4619,42.0,Bachelors,,Husband,Male,
593-58-1080,25.0,HS-grad,Divorced,Unmarried,Female,
634-95-0859,,,Married-civ-spouse,Husband,Male,<=50K
597-08-2308,64.0,HS-grad,Separated,Not-in-family,Male,<=50K
019-59-4594,23.0,HS-grad,,Other-relative,Male,<=50K
030-55-8968,34.0,HS-grad,Divorced,,,<=50K
235-41-1547,56.0,,Married-civ-spouse,Wife,,<=50K
298-77-1498,50.0,,Divorced,,,
879-02-3340,18.0,Some-college,Never-married,Own-child,,
430-49-7542,45.0,HS-grad,Married-civ-spouse,Husband,Male,
968-12-0392,,Some-college,Divorced,Not-in-family,Male,<=50K
435-50-3685,62.0,Some-college,Married-spouse-absent,Not-in-family,Female,
269-28-7469,32.0,,Divorced,Not-in-family,,<=50K
602-61-0564,,Some-college,Divorced,Not-in-family,Female,
204-02-3341,30.0,HS-grad,Divorced,,Male,
483-20-0245,31.0,,Divorced,Unmarried,Female,>50K
594-34-8893,36.0,,Married-civ-spouse,Wife,,
544-87-1006,31.0,,,,,>50K
937-07-0023,45.0,Masters,Married-civ-spouse,Husband,Male,
015-60-1965,40.0,,Separated,,Male,
086-70-1474,34.0,,Married-civ-spouse,Husband,,<=50K
708-66-0932,52.0,Prof-school,Married-civ-spouse,Husband,Male,>50K
441-21-6215,20.0,,Never-married,Own-child,,
496-59-0908,,Some-college,Divorced,Own-child,,<=50K
443-70-3930,37.0,Bachelors,Divorced,Unmarried,,<=50K
650-79-8525,25.0,Some-college,,Not-in-family,Male,<=50K
164-40-4176,27.0,HS-grad,Married-civ-spouse,,,<=50K
606-32-6780,26.0,,,Own-child,Male,<=50K
666-30-8353,33.0,Some-college,Never-married,,Male,
665-57-1252,47.0,Masters,Married-civ-spouse,Husband,Male,>50K
130-68-1818,62.0,,Never-married,Not-in-family,Male,
802-54-9139,31.0,HS-grad,Never-married,Not-in-family,,<=50K
619-71-7444,30.0,,Never-married,Own-child,Male,>50K
455-74-3242,30.0,10th,Never-married,,Male,
221-31-4496,18.0,Some-college,,,Female,
998-06-5109,21.0,11th,Never-married,Own-child,,<=50K
602-67-1989,61.0,,Married-civ-spouse,Husband,,<=50K
278-83-9066,29.0,,Married-civ-spouse,Husband,Male,
837-62-2849,51.0,Bachelors,Never-married,Not-in-family,,>50K
341-92-2604,60.0,,Never-married,Not-in-family,,
063-14-4963,48.0,11th,Never-married,Not-in-family,Male,
419-84-0294,46.0,Bachelors,,,,>50K
788-17-5674,43.0,,Never-married,Unmarried,,<=50K
766-21-6215,30.0,,,Not-in-family,Male,
793-15-1104,29.0,Bachelors,Married-civ-spouse,Husband,Male,<=50K
079-17-6904,28.0,,Never-married,Own-child,,<=50K
364-92-6289,49.0,HS-grad,Married-civ-spouse,Husband,Male,
658-63-0220,,HS-grad,Married-civ-spouse,Husband,Male,<=50K
699-41-6461,49.0,HS-grad,Married-civ-spouse,Not-in-family,Male,<=50K
086-21-0073,28.0,Bachelors,Never-married,Not-in-family,Male,
702-97-9114,26.0,HS-grad,Married-civ-spouse,Husband,,<=50K
971-16-0932,58.0,Assoc-voc,,Husband,Male,<=50K
030-74-3243,43.0,9th,Divorced,Unmarried,,<=50K
128-31-6953,,Masters,Never-married,Not-in-family,,>50K
003-96-1916,,,Never-married,,Male,<=50K
747-57-3709,41.0,10th,,Unmarried,,
382-24-8156,18.0,,,Own-child,,<=50K
524-20-1473,28.0,HS-grad,,Not-in-family,Male,
125-27-6412,24.0,,Divorced,Not-in-family,Male,<=50K
128-71-6216,51.0,HS-grad,Never-married,,,<=50K
044-01-1056,34.0,,Divorced,Unmarried,Male,<=50K
992-16-8303,39.0,,,Husband,,<=50K
555-31-3267,24.0,,Never-married,Own-child,Male,
585-41-1547,23.0,,Married-civ-spouse,Wife,Female,<=50K
519-93-2431,84.0,HS-grad,Widowed,Not-in-family,Female,
264-46-5601,23.0,,Widowed,Not-in-family,,
053-13-2678,30.0,HS-grad,,Husband,,<=50K
708-90-6633,,Some-college,Never-married,Own-child,,<=50K
683-04-6682,30.0,,Married-civ-spouse,Wife,,
088-02-2112,35.0,Assoc-acdm,Divorced,,,<=50K
788-35-9950,58.0,Bachelors,Married-civ-spouse,Wife,,
193-70-3931,,,Married-civ-spouse,,,
248-77-1498,38.0,,Divorced,Unmarried,,<=50K
105-25-1842,53.0,,,,Male,>50K
925-85-9949,34.0,Some-college,Married-civ-spouse,Husband,,<=50K
529-97-5429,39.0,Some-college,Married-civ-spouse,,Female,
486-17-9360,37.0,,Never-married,Not-in-family,Female,<=50K
677-94-8402,18.0,1st-4th,Married-civ-spouse,Own-child,,<=50K
004-57-6167,25.0,Masters,,Not-in-family,,<=50K
980-55-8967,45.0,Some-college,,Husband,Male,<=50K
804-05-4053,33.0,Bachelors,Married-civ-spouse,Husband,Male,
145-63-8820,30.0,Bachelors,,Husband,Male,<=50K
823-67-9360,56.0,Some-college,Divorced,Unmarried,Female,<=50K
065-32-5552,28.0,,Never-married,Not-in-family,Male,
989-06-6338,29.0,Some-college,,Wife,Female,<=50K
187-25-4299,31.0,Some-college,Married-civ-spouse,Husband,,
597-57-3709,,HS-grad,Married-civ-spouse,Husband,Male,>50K
180-52-8255,50.0,HS-grad,,Not-in-family,,<=50K
653-16-3390,26.0,Assoc-voc,Married-civ-spouse,Husband,,
512-83-7837,21.0,Some-college,Never-married,Own-child,,<=50K
168-88-8206,39.0,,Married-civ-spouse,Husband,,
839-71-1301,29.0,Prof-school,Married-civ-spouse,Husband,,
499-41-6461,21.0,HS-grad,Never-married,,Female,<=50K
499-14-0048,,HS-grad,Never-married,Own-child,Male,
728-90-0490,21.0,,Never-married,Own-child,Female,
217-50-6142,52.0,,Married-civ-spouse,Husband,Male,
512-74-5699,23.0,Some-college,,Not-in-family,,
978-00-9827,,Bachelors,Divorced,Unmarried,,
275-82-9238,49.0,Some-college,Never-married,Own-child,,>50K
297-48-1572,,,Never-married,Not-in-family,Female,
418-79-6068,21.0,HS-grad,,Other-relative,,
713-23-7100,57.0,Bachelors,Married-civ-spouse,,Female,>50K
692-26-0441,,11th,Never-married,Own-child,,
514-55-7739,22.0,HS-grad,Divorced,Own-child,,<=50K
831-51-1055,54.0,HS-grad,Divorced,Unmarried,Female,<=50K
110-53-4397,42.0,HS-grad,,Not-in-family,Male,
907-34-0293,44.0,HS-grad,Never-married,,,<=50K
368-70-3930,28.0,Assoc-voc,Never-married,Not-in-family,Female,<=50K
230-68-1817,20.0,Some-college,,Own-child,,
704-54-5453,22.0,HS-grad,Never-married,Not-in-family,,<=50K
957-03-3168,27.0,,Divorced,Not-in-family,Male,<=50K
308-78-3783,31.0,Some-college,Divorced,Unmarried,,<=50K
380-80-4667,56.0,HS-grad,Divorced,Not-in-family,Female,<=50K
748-34-1522,31.0,Assoc-voc,Married-civ-spouse,Husband,Male,>50K
900-03-0711,65.0,,Married-civ-spouse,Husband,,>50K
454-45-3316,43.0,Masters,Divorced,Not-in-family,Female,
989-86-4863,24.0,10th,Never-married,,,
948-15-7247,38.0,Some-college,Married-civ-spouse,Husband,Male,<=50K
489-46-5601,40.0,Prof-school,Married-civ-spouse,Husband,,>50K
133-47-6658,39.0,Bachelors,Married-civ-spouse,Husband,,<=50K
370-23-9557,29.0,Assoc-voc,Married-civ-spouse,Husband,Male,>50K
739-95-7001,23.0,Some-college,Divorced,Not-in-family,,
015-50-9827,29.0,5th-6th,Married-civ-spouse,Husband,Male,
221-80-5896,29.0,Some-college,Married-civ-spouse,Husband,Male,
168-70-3931,80.0,HS-grad,Divorced,Not-in-family,Male,<=50K
905-31-3266,49.0,Assoc-acdm,Married-civ-spouse,Husband,Male,>50K
606-84-8893,17.0,7th-8th,Never-married,Own-child,,
707-55-5281,50.0,Bachelors,Never-married,Other-relative,,>50K
829-23-8328,30.0,Assoc-acdm,Widowed,Not-in-family,Male,>50K
930-43-6117,42.0,Prof-school,,,,>50K
296-68-3046,,Some-college,Widowed,Unmarried,,>50K
622-17-4446,40.0,HS-grad,,,,<=50K
166-52-3341,37.0,Some-college,Never-married,Unmarried,Female,<=50K
699-26-2898,27.0,Preschool,Never-married,Other-relative,Male,
314-12-7763,34.0,,Never-married,Own-child,Female,
897-60-4421,34.0,,Never-married,,,
721-09-9507,27.0,,Never-married,Not-in-family,,
982-43-2431,,,Divorced,Not-in-family,Male,
667-26-0441,42.0,HS-grad,Married-civ-spouse,Husband,,
459-64-3734,49.0,,Divorced,,,
353-80-8353,69.0,Some-college,Divorced,Unmarried,Female,<=50K
500-95-2087,32.0,12th,Married-civ-spouse,,,
199-35-5036,35.0,Bachelors,Married-civ-spouse,Husband,,<=50K
742-13-7591,22.0,,Never-married,Not-in-family,Male,
590-35-6264,25.0,Bachelors,,Not-in-family,Male,
901-87-3463,26.0,HS-grad,Married-civ-spouse,,,
271-83-6609,20.0,,Never-married,Own-child,Male,
641-79-9753,33.0,,Married-civ-spouse,Husband,,
172-85-0122,40.0,Bachelors,Married-civ-spouse,Husband,,
101-65-8476,20.0,,Never-married,Own-child,Male,<=50K
644-04-1768,63.0,HS-grad,Married-civ-spouse,Husband,,
930-98-8942,27.0,,,Wife,,<=50K
747-69-6559,31.0,Some-college,Divorced,Not-in-family,Male,
199-87-7149,40.0,Bachelors,,Unmarried,Female,<=50K
098-40-2948,44.0,,,Wife,,
532-77-0269,48.0,,,,,
698-67-9360,63.0,HS-grad,Divorced,Not-in-family,,<=50K
357-43-2432,,Prof-school,Divorced,Not-in-family,,>50K
659-73-5871,34.0,Some-college,Never-married,Not-in-family,Female,
407-12-5306,,11th,Divorced,Not-in-family,Female,<=50K
590-50-9827,44.0,,Married-civ-spouse,Wife,Female,<=50K
833-38-4520,34.0,Bachelors,Married-civ-spouse,Wife,Female,
526-53-5626,35.0,HS-grad,Married-civ-spouse,Husband,Male,<=50K
543-76-5355,55.0,,Married-civ-spouse,Husband,Male,
635-31-9409,,HS-grad,Married-civ-spouse,,,<=50K
053-99-2628,17.0,Assoc-acdm,Never-married,,Male,<=50K
943-02-8254,36.0,,Divorced,Not-in-family,,<=50K
507-67-8132,31.0,10th,Widowed,Other-relative,,<=50K
944-77-8868,70.0,Some-college,Separated,,,<=50K
347-11-3021,63.0,HS-grad,Married-civ-spouse,,Male,<=50K
628-90-0490,,Some-college,Never-married,,Female,
717-07-6166,32.0,Masters,Married-civ-spouse,Husband,,
532-30-9581,50.0,Bachelors,Never-married,,Male,>50K
155-62-0392,31.0,,Never-married,Not-in-family,,<=50K
507-03-3169,32.0,HS-grad,Never-married,Not-in-family,Male,<=50K
948-95-5773,19.0,HS-grad,,,,
107-58-5994,22.0,,Divorced,,,
321-25-3070,18.0,Some-college,,Own-child,,<=50K
748-77-1498,35.0,10th,Never-married,Other-relative,Female,<=50K
519-41-0318,59.0,Masters,Married-civ-spouse,Husband,Male,
690-87-8377,29.0,,Married-civ-spouse,Husband,Male,>50K
903-59-3365,18.0,Some-college,Married-civ-spouse,,,<=50K
271-13-0220,39.0,HS-grad,Married-civ-spouse,Husband,,
329-85-2579,36.0,Some-college,,,Female,
390-01-8427,24.0,Some-college,Never-married,Own-child,,<=50K
409-02-9483,25.0,Some-college,Never-married,,,<=50K
520-36-2407,35.0,Bachelors,Never-married,Not-in-family,,
530-92-7517,35.0,,Widowed,Not-in-family,Female,
447-42-0146,45.0,,Married-civ-spouse,Husband,Male,
883-93-7345,35.0,,Married-civ-spouse,Other-relative,Male,
119-04-1768,39.0,Bachelors,,Husband,Male,
894-34-8893,24.0,HS-grad,Widowed,,Female,
495-05-5282,,,Divorced,Unmarried,Female,<=50K
041-33-9066,46.0,HS-grad,,,,
311-57-8623,34.0,HS-grad,Married-civ-spouse,Husband,Male,
555-40-5404,33.0,Some-college,Never-married,Other-relative,Female,
402-24-2014,28.0,Bachelors,Married-civ-spouse,Wife,,
525-89-0662,30.0,Bachelors,Divorced,Unmarried,,
464-31-2038,59.0,,Married-civ-spouse,Husband,Male,<=50K
005-83-5380,48.0,11th,Married-civ-spouse,Husband,Male,<=50K
778-65-4790,17.0,,Never-married,Own-child,,
236-51-7198,26.0,HS-grad,Divorced,Unmarried,,
828-86-9778,59.0,HS-grad,Married-civ-spouse,Husband,Male,
257-86-2407,54.0,5th-6th,Widowed,Other-relative,Male,<=50K
437-37-7149,24.0,10th,Never-married,Own-child,,<=50K
299-41-6461,29.0,,Never-married,Not-in-family,Female,<=50K
598-18-7960,50.0,HS-grad,Married-civ-spouse,,,
063-60-5651,27.0,HS-grad,Married-civ-spouse,Husband,Male,>50K
552-39-5576,43.0,Assoc-voc,Married-civ-spouse,Husband,,<=50K
211-05-6510,28.0,HS-grad,Married-civ-spouse,Husband,Male,<=50K
570-33-1694,31.0,Bachelors,Married-civ-spouse,,Male,
349-07-8623,,HS-grad,,Own-child,Female,<=50K
809-98-1571,21.0,Bachelors,Married-civ-spouse,,Female,<=50K
416-21-6215,,Assoc-acdm,Never-married,Not-in-family,Female,<=50K
073-49-5085,42.0,Bachelors,Married-civ-spouse,,,
058-93-7346,46.0,Some-college,Married-civ-spouse,Husband,Male,<=50K
184-55-1596,18.0,Bachelors,Never-married,Own-child,Female,<=50K
851-53-5625,44.0,Bachelors,Never-married,,Male,
495-45-4544,49.0,Doctorate,Married-civ-spouse,Husband,Male,>50K
767-47-5429,30.0,,Married-civ-spouse,,,>50K
100-46-0687,25.0,,Married-civ-spouse,,Male,
807-77-0269,37.0,,Married-civ-spouse,Husband,Male,>50K
324-29-3611,34.0,HS-grad,,,Male,>50K
081-60-3194,43.0,Some-college,,,Female,
123-92-5061,28.0,,Never-married,Own-child,Male,>50K
927-57-9851,33.0,Some-college,Never-married,Not-in-family,,
871-09-9507,20.0,12th,Married-civ-spouse,,Female,
770-73-0957,33.0,,,Not-in-family,Male,<=50K
262-34-6437,29.0,,Divorced,Unmarried,Female,
101-47-4201,50.0,HS-grad,Married-civ-spouse,Wife,Female,<=50K
568-45-8230,41.0,,Married-civ-spouse,,,
706-26-5355,45.0,11th,Married-civ-spouse,Husband,,<=50K
813-94-3488,74.0,Masters,Never-married,Not-in-family,Male,>50K
812-49-9999,33.0,,Never-married,,Male,
232-27-8869,48.0,,Never-married,Unmarried,,<=50K
588-88-2063,46.0,HS-grad,Married-civ-spouse,Husband,Male,
244-31-8181,49.0,Prof-school,Married-civ-spouse,Husband,,
307-30-9582,77.0,Some-college,Married-civ-spouse,Husband,,
630-68-1817,51.0,HS-grad,Married-civ-spouse,Husband,,
335-31-9409,52.0,Bachelors,Married-civ-spouse,Husband,,>50K
114-64-9877,22.0,Some-college,Never-married,Not-in-family,,
575-30-7124,38.0,Some-college,Never-married,Own-child,,
776-59-7050,49.0,,Married-civ-spouse,Husband,,>50K
158-56-8795,51.0,,Married-civ-spouse,Husband,,
830-55-8967,64.0,Bachelors,Married-civ-spouse,Husband,,>50K
706-57-2480,20.0,HS-grad,Never-married,Own-child,,
121-22-2358,32.0,10th,Separated,Unmarried,Male,<=50K
961-24-0785,67.0,HS-grad,,Husband,Male,<=50K
033-66-0933,43.0,Bachelors,,Not-in-family,Male,<=50K
680-62-0392,41.0,,Never-married,Not-in-family,,>50K
838-85-1350,40.0,,Married-civ-spouse,Wife,Female,
627-21-1301,38.0,HS-grad,Married-civ-spouse,Husband,Male,<=50K
013-11-4250,24.0,Some-college,Divorced,Unmarried,Female,
654-51-4741,24.0,5th-6th,Never-married,Not-in-family,,
607-46-3144,,7th-8th,Married-civ-spouse,Husband,Male,<=50K
490-57-1252,20.0,Bachelors,Never-married,Other-relative,Female,<=50K
648-98-6485,36.0,,Married-civ-spouse,Other-relative,Female,
102-24-2014,43.0,HS-grad,Never-married,Not-in-family,,<=50K
372-97-2972,70.0,1st-4th,Married-civ-spouse,,Male,
221-68-3046,,Masters,,,,
405-86-6092,27.0,HS-grad,Divorced,Own-child,Male,<=50K
887-71-4986,27.0,Some-college,Never-married,,Female,<=50K
111-85-5036,26.0,Some-college,Married-civ-spouse,Not-in-family,Female,<=50K
208-07-7395,,Masters,Married-civ-spouse,,Male,
710-56-5109,53.0,Bachelors,Never-married,Not-in-family,,
154-85-2579,36.0,Some-college,Separated,Unmarried,Female,
994-41-0318,40.0,,,Not-in-family,Male,>50K
859-61-3021,35.0,11th,Never-married,Not-in-family,Male,<=50K
673-95-5773,,Bachelors,Married-civ-spouse,Husband,Male,>50K
037-65-3562,30.0,Bachelors,,Not-in-family,Male,
412-43-8574,62.0,,Married-civ-spouse,Husband,Male,
478-99-2628,44.0,Assoc-voc,Divorced,,Male,
196-95-9459,32.0,12th,,Not-in-family,Male,<=50K
745-76-1670,17.0,Assoc-voc,Never-married,,,<=50K
650-61-4249,74.0,Bachelors,,,Male,<=50K
200-89-0663,32.0,,Divorced,Not-in-family,Male,
659-52-0883,62.0,HS-grad,,,Male,
238-48-2800,66.0,,,Husband,,<=50K
825-95-2087,19.0,HS-grad,Divorced,Not-in-family,,
225-76-7813,29.0,Some-college,Never-married,Own-child,Female,
817-13-7591,46.0,HS-grad,,Own-child,Male,>50K
227-76-4127,52.0,,Divorced,Not-in-family,,<=50K
350-18-4274,56.0,,,Husband,Male,<=50K
774-72-3586,31.0,Some-college,Married-civ-spouse,,Female,<=50K
090-81-6953,30.0,Some-college,,Other-relative,Female,
290-14-1277,44.0,,Married-civ-spouse,,Male,
144-80-9582,23.0,HS-grad,,Husband,Male,
438-75-9213,44.0,,Divorced,Not-in-family,Female,
050-82-9238,53.0,Some-college,Married-spouse-absent,,,
540-63-2677,17.0,,Separated,Own-child,Female,<=50K
077-48-7714,42.0,HS-grad,Widowed,Unmarried,,
993-15-1104,43.0,Doctorate,Married-civ-spouse,Wife,Female,
117-69-0417,28.0,Some-college,Never-married,Other-relative,Male,<=50K
204-82-1867,25.0,Some-college,Separated,,Female,<=50K
174-93-8574,22.0,,Never-married,Not-in-family,,<=50K
952-36-4863,53.0,Bachelors,Married-civ-spouse,Husband,,>50K
825-52-2112,21.0,HS-grad,Married-civ-spouse,Husband,Male,
644-65-6019,36.0,Bachelors,Married-civ-spouse,Husband,Male,<=50K
748-55-6510,,,Never-married,,,
726-32-0638,22.0,Assoc-acdm,Married-civ-spouse,,,<=50K
847-32-8008,29.0,HS-grad,Married-civ-spouse,,,<=50K
397-51-2284,20.0,,Married-civ-spouse,,Male,
226-10-5650,36.0,,Never-married,Own-child,Female,
