ssn,age,education,marital-status,relationship,sex,income
766-55-4053,63.0,Bachelors,,Husband,Male,
826-10-5650,32.0,Bachelors,Never-married,Own-child,,
594-87-1006,44.0,,Married-civ-spouse,Husband,Male,
870-73-0957,24.0,,Never-married,,Male,
490-63-2677,33.0,11th,Married-civ-spouse,,Male,>50K
827-64-1276,34.0,,Never-married,Own-child,,
037-16-2162,64.0,Doctorate,Married-civ-spouse,Husband,Male,<=50K
750-79-8525,32.0,Assoc-voc,,,,
361-82-4323,50.0,HS-grad,Widowed,Not-in-family,,
214-21-9901,61.0,,,Unmarried,,<=50K
694-74-8156,35.0,Doctorate,Never-married,Not-in-family,Male,<=50K
553-90-0490,45.0,Bachelors,Married-civ-spouse,Husband,Male,
821-71-3758,42.0,Doctorate,Married-civ-spouse,,Male,>50K
952-02-7026,50.0,10th,Married-civ-spouse,Husband,Female,>50K
347-02-0884,29.0,Some-college,,Own-child,,
448-34-1522,30.0,HS-grad,Married-civ-spouse,Husband,,
051-25-9213,,HS-grad,,Not-in-family,,<=50K
191-46-1916,62.0,,Married-civ-spouse,Husband,,
936-57-8623,52.0,Assoc-acdm,,Not-in-family,,<=50K
267-07-6166,53.0,Assoc-acdm,Divorced,Not-in-family,Female,
707-12-5306,28.0,Some-college,Never-married,Own-child,,<=50K
674-57-0023,51.0,HS-grad,Married-civ-spouse,,Male,
838-11-4249,27.0,,,,Male,<=50K
898-09-5822,43.0,HS-grad,Married-civ-spouse,Husband,Male,
718-98-0343,25.0,Some-college,,Not-in-family,,
240-14-1277,31.0,10th,Never-married,,,<=50K
224-10-9336,32.0,,Married-spouse-absent,Not-in-family,,<=50K
043-27-3955,49.0,Some-college,,Husband,Male,
236-60-9336,44.0,Bachelors,Never-married,Own-child,Male,
904-69-9016,41.0,Bachelors,Married-civ-spouse,Husband,Male,
360-87-2235,17.0,,Never-married,Own-child,Female,<=50K
937-40-7861,21.0,HS-grad,Never-married,Own-child,,<=50K
774-99-9999,50.0,,Married-civ-spouse,Husband,Male,<=50K
502-33-4151,57.0,,Married-civ-spouse,Husband,,
321-40-6633,37.0,Some-college,,,,
529-91-4004,35.0,Bachelors,,Not-in-family,,<=50K
773-03-4397,37.0,Assoc-voc,Married-civ-spouse,Husband,,>50K
268-15-1105,23.0,,Never-married,Own-child,,<=50K
247-97-2972,32.0,HS-grad,Never-married,Other-relative,,<=50K
860-96-4372,49.0,,Married-civ-spouse,Husband,,>50K
641-36-9778,18.0,HS-grad,Never-married,Own-child,Female,
127-91-7690,30.0,12th,Married-civ-spouse,Husband,Female,
990-11-0564,35.0,Assoc-voc,Divorced,Not-in-family,Male,<=50K
123-58-7223,34.0,HS-grad,,Husband,Male,>50K
621-56-0195,51.0,HS-grad,,Unmarried,Male,<=50K
924-53-9311,25.0,Some-college,Never-married,,Female,
012-86-8550,,HS-grad,Divorced,,,
594-84-0294,27.0,HS-grad,Never-married,Unmarried,Male,<=50K
321-68-3046,46.0,HS-grad,Married-civ-spouse,Husband,Male,
077-36-4864,30.0,7th-8th,Married-civ-spouse,Husband,,
419-74-8156,34.0,9th,Married-civ-spouse,Husband,,
409-49-0171,56.0,11th,,Unmarried,Male,<=50K
363-94-3488,21.0,Masters,Never-married,Not-in-family,Male,>50K
476-68-9188,44.0,,Never-married,Not-in-family,Female,<=50K
972-42-0146,45.0,Prof-school,Married-civ-spouse,,,
071-71-3759,17.0,11th,,Own-child,Female,<=50K
666-64-6190,29.0,Bachelors,Married-civ-spouse,Husband,Male,<=50K
198-09-5822,40.0,,Married-civ-spouse,Husband,,<=50K
584-02-9483,26.0,,Married-civ-spouse,Husband,,<=50K
658-78-3783,45.0,HS-grad,,Husband,,>50K
896-43-7345,38.0,,Married-civ-spouse,Husband,Male,
112-49-9999,46.0,,Married-civ-spouse,,Male,<=50K
661-91-6461,42.0,,Married-civ-spouse,Husband,Female,>50K
429-76-0441,19.0,HS-grad,Never-married,Own-child,Female,
473-92-5060,19.0,Bachelors,Never-married,,,<=50K
133-53-8083,35.0,Some-college,Never-married,Not-in-family,Male,<=50K
919-01-1055,17.0,,Married-civ-spouse,Husband,,<=50K
611-08-7222,43.0,HS-grad,,,Male,
844-34-8893,,,Married-civ-spouse,Husband,Female,
520-45-4544,48.0,,,Wife,,>50K
844-22-6043,31.0,HS-grad,Never-married,Unmarried,Male,<=50K
212-68-4274,,,Married-civ-spouse,Husband,,>50K
591-95-3316,43.0,HS-grad,Married-civ-spouse,Husband,Male,<=50K
462-96-0687,25.0,,,Husband,,
045-20-8845,18.0,Masters,Never-married,Own-child,,
375-39-9262,,HS-grad,Divorced,Unmarried,Female,
693-39-6805,39.0,Some-college,Separated,Not-in-family,Male,
829-29-9753,41.0,,,Husband,Female,<=50K
518-27-3955,,Some-college,,,,
495-51-5970,31.0,Bachelors,Never-married,Not-in-family,Female,
257-46-3144,,10th,Never-married,Not-in-family,,<=50K
781-35-7493,62.0,HS-grad,Never-married,Not-in-family,,
143-45-8230,42.0,Prof-school,,,Male,<=50K
368-27-3955,58.0,Bachelors,,Not-in-family,Male,<=50K
797-91-1547,41.0,,Married-civ-spouse,Husband,,>50K
214-80-3439,38.0,Prof-school,Married-civ-spouse,Husband,Male,
657-86-2407,34.0,HS-grad,Never-married,Not-in-family,Male,<=50K
433-90-6633,31.0,,Never-married,,Female,<=50K
814-49-6313,,HS-grad,Married-civ-spouse,Husband,Male,
629-36-1178,37.0,,Never-married,Own-child,Male,<=50K
872-60-4421,48.0,9th,,Husband,Female,
909-15-2333,,HS-grad,,Not-in-family,Male,
943-61-1792,51.0,HS-grad,Married-civ-spouse,Husband,Male,>50K
738-39-0662,36.0,HS-grad,Married-civ-spouse,Husband,,
050-27-6412,49.0,,Married-civ-spouse,Wife,Male,<=50K
082-12-5307,70.0,Masters,Married-civ-spouse,Husband,,<=50K
188-72-8501,49.0,Masters,Never-married,Not-in-family,,
597-51-2284,40.0,,Married-civ-spouse,Husband,,<=50K
217-99-7542,34.0,HS-grad,Never-married,Not-in-family,Male,
136-88-5749,35.0,,Never-married,,Female,
098-34-1523,62.0,HS-grad,,,Male,<=50K
147-66-5847,,,Never-married,Own-child,,<=50K
944-71-7443,34.0,HS-grad,Separated,Unmarried,Female,<=50K
051-78-1326,44.0,,Married-civ-spouse,Husband,Male,<=50K
649-75-4299,62.0,7th-8th,Married-civ-spouse,Husband,Male,
203-19-4102,,,Never-married,Own-child,Male,<=50K
450-33-7837,50.0,Some-college,Married-civ-spouse,Husband,,>50K
147-29-7297,35.0,HS-grad,Never-married,Not-in-family,Male,
182-24-8157,32.0,HS-grad,Married-civ-spouse,,Male,<=50K
672-57-3709,25.0,Some-college,Never-married,Other-relative,Male,
388-35-9950,,Some-college,Married-civ-spouse,Husband,,<=50K
792-84-3979,64.0,Some-college,,Not-in-family,Female,
898-31-0809,46.0,HS-grad,Divorced,Not-in-family,Male,<=50K
717-69-0416,32.0,Some-college,Married-civ-spouse,Husband,Male,
949-63-1448,42.0,,Divorced,,Female,<=50K
609-33-6608,56.0,10th,Married-civ-spouse,Husband,Male,
945-76-1669,22.0,HS-grad,Divorced,Own-child,Female,<=50K
351-47-4201,43.0,,Married-civ-spouse,,,<=50K
214-40-4176,36.0,,Divorced,Unmarried,,
549-41-6461,31.0,,Married-civ-spouse,Husband,Male,
009-09-0909,23.0,Assoc-acdm,Never-married,Own-child,Female,
154-60-6879,28.0,HS-grad,Divorced,Not-in-family,Female,>50K
444-19-5331,26.0,,Never-married,Not-in-family,Male,
281-05-0368,23.0,,,,,<=50K
050-92-1375,32.0,Assoc-voc,Never-married,Not-in-family,Male,
569-84-0294,25.0,,Married-civ-spouse,Husband,,
360-53-4397,57.0,,,Not-in-family,Female,<=50K
333-96-8058,33.0,Bachelors,Married-civ-spouse,Husband,Male,
365-23-3414,49.0,HS-grad,Never-married,Not-in-family,Male,<=50K
562-86-8549,29.0,,Married-civ-spouse,Husband,,>50K
753-50-1227,17.0,Some-college,Never-married,Own-child,,
849-10-9335,32.0,,,Wife,,<=50K
405-62-0392,44.0,HS-grad,,Husband,,<=50K
582-70-8844,64.0,,Married-civ-spouse,,Male,<=50K
906-84-8893,,Prof-school,Married-spouse-absent,Unmarried,,
768-27-3955,29.0,,,,,>50K
995-82-3094,41.0,Assoc-acdm,Married-civ-spouse,,,>50K
797-17-4446,67.0,,Married-civ-spouse,,,
592-69-0417,40.0,,Never-married,Own-child,Male,<=50K
507-27-8869,44.0,,Never-married,Not-in-family,Female,
293-85-7493,27.0,11th,Never-married,,Male,
905-74-3242,24.0,HS-grad,,Husband,,>50K
816-03-1940,31.0,Masters,Married-civ-spouse,Husband,Male,>50K
743-91-8918,21.0,HS-grad,Never-married,,Male,
180-25-1842,48.0,Bachelors,,Not-in-family,Male,<=50K
705-40-5404,30.0,Bachelors,,Not-in-family,,
015-20-2702,64.0,HS-grad,Married-civ-spouse,Husband,Male,<=50K
262-53-0712,19.0,Bachelors,Never-married,,Male,<=50K
753-90-0490,29.0,,,Not-in-family,,
478-62-4078,50.0,10th,Married-civ-spouse,,Male,
355-68-1817,39.0,,Married-civ-spouse,Husband,Male,
777-14-9876,40.0,Some-college,Married-civ-spouse,Husband,Female,<=50K
000-92-1375,27.0,,,,,
016-46-1916,29.0,HS-grad,,Own-child,Male,<=50K
055-31-3267,40.0,HS-grad,Divorced,Not-in-family,Female,<=50K
473-86-3635,25.0,Some-college,Divorced,Unmarried,Male,
634-18-3046,45.0,Assoc-voc,Never-married,Not-in-family,,
515-93-9802,37.0,Bachelors,,,,
528-68-5503,45.0,,,Husband,Male,>50K
747-91-1547,39.0,HS-grad,Separated,Unmarried,Female,<=50K
744-47-1743,45.0,,Married-civ-spouse,Husband,Male,>50K
213-05-2825,,HS-grad,Married-civ-spouse,Husband,Male,<=50K
695-33-1694,,Assoc-voc,Married-civ-spouse,Husband,Male,
592-35-2579,48.0,Some-college,Married-civ-spouse,Husband,,
720-45-4544,32.0,HS-grad,,Own-child,Male,<=50K
651-01-3512,45.0,HS-grad,Married-civ-spouse,Husband,Male,
541-27-7640,29.0,,Never-married,,,<=50K
788-42-1375,29.0,Bachelors,,Not-in-family,Male,
366-43-1203,24.0,,,,,<=50K
164-12-7763,27.0,Some-college,Never-married,,,<=50K
697-02-0883,,Prof-school,Divorced,Not-in-family,Male,
804-33-0466,39.0,HS-grad,Married-civ-spouse,Husband,Male,<=50K
525-06-1424,41.0,Masters,Divorced,,Female,<=50K
678-28-6240,30.0,HS-grad,Married-civ-spouse,,Male,
385-59-5822,28.0,11th,Never-married,,,
235-38-0835,27.0,,Never-married,,Female,<=50K
815-44-8402,80.0,Some-college,Married-civ-spouse,Husband,Male,
700-30-7124,31.0,HS-grad,Married-civ-spouse,,,>50K
764-86-4864,46.0,1st-4th,,,,
081-63-3906,36.0,Some-college,Never-married,Own-child,,<=50K
083-69-1646,47.0,7th-8th,Divorced,Not-in-family,Male,<=50K
474-44-7173,19.0,7th-8th,,Own-child,,<=50K
616-76-9041,22.0,Masters,Married-civ-spouse,Wife,Male,<=50K
200-92-1375,60.0,Masters,Married-civ-spouse,Husband,Male,
969-56-3881,28.0,,Never-married,Not-in-family,Male,
996-40-6632,78.0,HS-grad,,Not-in-family,,>50K
563-85-1350,63.0,Prof-school,,Husband,Male,>50K
513-42-1375,19.0,,,Own-child,,
907-64-7419,62.0,,Married-civ-spouse,Husband,Male,<=50K
421-25-3070,45.0,,Divorced,Unmarried,Female,<=50K
643-76-5355,39.0,,Divorced,,,<=50K
844-71-7443,49.0,,Never-married,Unmarried,,<=50K
559-82-8009,23.0,11th,Never-married,Own-child,Female,<=50K
284-24-4471,17.0,Some-college,Never-married,,Female,<=50K
255-09-8279,,Some-college,Divorced,Not-in-family,Male,
047-29-7297,34.0,HS-grad,,Husband,,
937-43-8574,38.0,,Divorced,Unmarried,,
831-63-3905,53.0,Bachelors,Divorced,Other-relative,,<=50K
070-36-2407,41.0,Masters,Divorced,,Male,
374-96-9287,41.0,Bachelors,,Other-relative,,
844-68-6731,30.0,9th,Married-civ-spouse,Husband,,>50K
093-58-1080,37.0,Bachelors,Married-civ-spouse,Husband,,<=50K
174-47-7886,18.0,Some-college,Never-married,,Male,<=50K
354-91-4004,36.0,,Widowed,Husband,Female,<=50K
345-97-6658,45.0,Some-college,Separated,Not-in-family,Female,
210-04-2997,37.0,,Married-civ-spouse,Husband,Male,
894-56-3881,19.0,HS-grad,Never-married,,Male,
603-16-3390,24.0,7th-8th,Married-civ-spouse,Husband,Male,
690-04-9139,42.0,,Married-civ-spouse,Husband,Male,>50K
937-13-1448,37.0,HS-grad,,,,<=50K
113-63-6363,22.0,,,Not-in-family,,
710-87-2235,31.0,,Married-civ-spouse,Husband,,>50K
563-45-2087,56.0,,,,,
748-15-7247,23.0,1st-4th,,Own-child,Male,<=50K
142-35-2579,24.0,Bachelors,Never-married,Not-in-family,,
170-51-5970,29.0,,,Wife,Female,<=50K
700-33-7837,39.0,Bachelors,,Wife,Female,>50K
058-81-4496,37.0,Some-college,Married-civ-spouse,,Male,
055-49-7542,28.0,Bachelors,Never-married,Not-in-family,Female,
867-47-5429,52.0,HS-grad,,Unmarried,,
463-48-2800,35.0,Assoc-acdm,Divorced,Not-in-family,Male,
665-97-0515,23.0,1st-4th,Never-married,,,
413-72-8500,,10th,Never-married,,Male,<=50K
738-14-4962,56.0,HS-grad,,,Male,>50K
029-66-8304,53.0,Bachelors,,Husband,Female,
899-53-9311,35.0,Bachelors,Married-civ-spouse,Husband,Male,<=50K
989-28-1325,,Some-college,Never-married,,,
829-48-4028,27.0,Some-college,Never-married,Not-in-family,,
688-63-6362,47.0,,,Wife,,<=50K
390-78-6240,38.0,,,Husband,,
543-02-8254,47.0,Bachelors,Never-married,,Female,<=50K
424-90-7861,58.0,HS-grad,,,Male,
346-89-8034,44.0,Bachelors,,Husband,,>50K
702-61-0564,39.0,7th-8th,Widowed,,Female,
238-51-3513,70.0,Bachelors,,,,
578-00-9827,20.0,,Never-married,Own-child,Female,
002-45-7002,23.0,,Never-married,,,
938-82-0637,30.0,,Married-civ-spouse,Husband,Male,<=50K
397-14-3734,24.0,HS-grad,,,Female,
666-24-6928,33.0,,Divorced,Own-child,Female,<=50K
505-83-5380,22.0,Bachelors,Never-married,,,<=50K
851-04-4225,28.0,Prof-school,Married-civ-spouse,Husband,Male,
660-90-2947,51.0,Some-college,Married-civ-spouse,,,
811-85-5036,43.0,Some-college,Married-civ-spouse,,,>50K
126-32-0638,48.0,,Separated,,,<=50K
033-87-5921,37.0,HS-grad,Married-civ-spouse,Wife,Male,
049-72-3587,17.0,,Never-married,Own-child,Male,
449-01-7198,17.0,HS-grad,Never-married,Own-child,,
524-90-7861,38.0,Bachelors,Married-civ-spouse,Husband,Male,<=50K
655-19-0417,31.0,HS-grad,Married-civ-spouse,Wife,Male,>50K
029-36-1179,23.0,Some-college,Never-married,Own-child,Male,<=50K
510-22-7272,,Assoc-voc,Married-civ-spouse,Husband,Male,
380-58-9680,42.0,HS-grad,Divorced,Unmarried,Male,<=50K
767-13-7591,19.0,,Never-married,Unmarried,Male,<=50K
156-41-8918,25.0,10th,Never-married,Own-child,,<=50K
147-20-5159,,,Married-civ-spouse,Husband,Female,>50K
752-30-3439,46.0,Some-college,Married-civ-spouse,,,<=50K
175-39-9262,23.0,HS-grad,Never-married,,,
125-49-1400,34.0,,Married-civ-spouse,,,
845-70-0244,50.0,Some-college,Divorced,,Male,<=50K
042-78-2555,59.0,Bachelors,Married-civ-spouse,Husband,Female,<=50K
726-62-7763,32.0,HS-grad,Never-married,Other-relative,Male,<=50K
376-44-3488,24.0,HS-grad,Never-married,,,<=50K
778-86-9778,57.0,Some-college,Divorced,Not-in-family,Male,<=50K
534-58-2309,45.0,Masters,,Husband,,
989-68-0588,31.0,HS-grad,Divorced,Unmarried,Male,<=50K
355-03-6854,32.0,,Married-civ-spouse,Husband,Male,<=50K
980-46-6829,,,Married-civ-spouse,Husband,Male,<=50K
696-74-4471,23.0,HS-grad,Never-married,Not-in-family,Female,<=50K
974-50-8598,60.0,Doctorate,Married-civ-spouse,Husband,Male,
581-20-3930,23.0,HS-grad,Never-married,Own-child,,<=50K
463-17-5675,54.0,Some-college,Married-civ-spouse,Husband,,<=50K
357-09-4594,38.0,Some-college,Never-married,Not-in-family,,<=50K
536-64-0048,29.0,Bachelors,Never-married,Not-in-family,,
633-96-8058,21.0,,Never-married,Not-in-family,,<=50K
779-54-5453,32.0,Bachelors,Married-civ-spouse,Wife,,<=50K
458-23-0957,58.0,Masters,Married-civ-spouse,Husband,Male,>50K
347-17-4446,20.0,,Never-married,,,
197-69-6559,45.0,,Married-civ-spouse,,Male,
044-87-1007,52.0,Assoc-acdm,,Husband,Female,<=50K
042-99-7542,28.0,Bachelors,,Not-in-family,,<=50K
589-40-4176,44.0,Bachelors,Married-civ-spouse,Husband,Male,
862-77-6411,68.0,HS-grad,Divorced,,Female,
645-02-4569,,,Never-married,Own-child,,<=50K
900-95-2087,57.0,Some-college,Divorced,Not-in-family,Female,
151-50-4913,,,,Own-child,,<=50K
040-07-9852,24.0,Bachelors,Never-married,Own-child,,
889-21-9900,54.0,Bachelors,Married-civ-spouse,Wife,,>50K
635-28-8697,40.0,HS-grad,Married-civ-spouse,,Male,>50K
381-97-1744,31.0,,Never-married,Unmarried,Female,<=50K
272-48-1572,22.0,,Never-married,Not-in-family,Male,
125-73-7100,39.0,,,,Male,
871-74-4470,33.0,Bachelors,Married-civ-spouse,Husband,Male,>50K
916-95-3316,67.0,HS-grad,Married-civ-spouse,Husband,,<=50K
440-93-9802,30.0,,Divorced,,,<=50K
313-66-7075,36.0,,Married-civ-spouse,Husband,,
512-40-7861,24.0,,,,,
100-79-8525,72.0,Bachelors,,Other-relative,Male,
958-90-6632,23.0,Bachelors,,Own-child,Male,
162-00-8599,25.0,Prof-school,Married-civ-spouse,Husband,,<=50K
386-39-4348,28.0,HS-grad,,Husband,,>50K
679-63-7591,,,,Own-child,Female,<=50K
172-23-5872,23.0,,Never-married,Unmarried,Male,<=50K
361-24-0785,42.0,HS-grad,Divorced,Not-in-family,Male,
120-30-0982,29.0,,,Husband,Male,<=50K
142-62-8992,26.0,Masters,Never-married,Own-child,,
705-83-5380,44.0,Bachelors,Married-civ-spouse,Husband,Male,>50K
863-66-7075,18.0,7th-8th,,Own-child,Male,
673-12-6534,44.0,,,Unmarried,,
552-70-2702,21.0,,Never-married,,Female,
905-58-9679,49.0,HS-grad,Divorced,Not-in-family,,
643-94-9630,26.0,,Never-married,Not-in-family,Male,>50K
102-48-7714,,,Never-married,Not-in-family,Male,
383-72-2358,64.0,Some-college,Married-civ-spouse,Husband,Male,
620-85-3807,18.0,Bachelors,,Own-child,,<=50K
149-57-0024,26.0,Masters,Married-civ-spouse,Husband,,
415-81-6952,22.0,HS-grad,,Not-in-family,Male,>50K
103-16-3390,21.0,HS-grad,Never-married,Other-relative,,>50K
200-30-7125,37.0,,,,Male,
287-10-0736,52.0,,Married-civ-spouse,Husband,Male,
343-76-5355,40.0,HS-grad,Married-civ-spouse,,Male,
922-54-2996,62.0,HS-grad,,,,<=50K
319-65-6019,34.0,,,Husband,Female,>50K
442-32-1866,61.0,,Married-civ-spouse,Husband,,>50K
361-39-4348,32.0,Bachelors,Never-married,Not-in-family,,
788-94-3488,49.0,Some-college,,Husband,Male,<=50K
494-65-6019,41.0,Bachelors,Married-civ-spouse,Husband,Female,>50K
770-36-2407,48.0,5th-6th,,Unmarried,,<=50K
540-57-1252,,,Never-married,Not-in-family,,<=50K
913-60-5650,64.0,HS-grad,,Husband,Male,
985-65-7247,44.0,,Divorced,Not-in-family,,
098-49-5085,,HS-grad,Divorced,Unmarried,Female,
416-36-9778,27.0,,Married-civ-spouse,Husband,Female,<=50K
088-60-5651,43.0,Some-college,Married-civ-spouse,Husband,Male,>50K
511-24-0785,46.0,Bachelors,Married-civ-spouse,Husband,,<=50K
397-78-8697,19.0,HS-grad,Never-married,,,<=50K
102-61-0565,37.0,Assoc-voc,Never-married,,,
982-03-3168,50.0,,,,,
212-07-0024,45.0,12th,Married-spouse-absent,,,<=50K
748-64-8647,,HS-grad,,Not-in-family,Male,>50K
959-36-7320,36.0,,Married-civ-spouse,Husband,,>50K
982-27-8868,44.0,HS-grad,Married-civ-spouse,Husband,,<=50K
491-58-4766,24.0,Some-college,Married-civ-spouse,Husband,Male,
595-11-6707,40.0,,Married-civ-spouse,,Male,<=50K
201-56-6338,23.0,Some-college,Never-married,Own-child,,
698-03-4397,,Some-college,Married-civ-spouse,Husband,Male,
323-77-1498,51.0,HS-grad,Divorced,,Female,<=50K
251-84-2751,26.0,HS-grad,Never-married,Not-in-family,,>50K
956-63-3905,77.0,,Married-civ-spouse,Husband,Male,<=50K
320-60-8107,58.0,Some-college,Married-civ-spouse,,Male,
041-00-1228,48.0,Some-college,,,Male,<=50K
230-62-0392,,,,,Female,
956-35-7492,52.0,Some-college,Divorced,,Female,
052-39-5577,21.0,Some-college,Divorced,Not-in-family,,<=50K
543-88-8205,52.0,Some-college,Divorced,,Female,<=50K
857-61-6706,39.0,Some-college,Never-married,Not-in-family,Female,
607-37-1006,24.0,HS-grad,Never-married,Not-in-family,,
990-07-9851,17.0,Some-college,Never-married,Own-child,Female,
122-57-3709,52.0,Some-college,Separated,Unmarried,Male,
153-47-0515,62.0,,Widowed,Not-in-family,,<=50K
081-81-8181,,Bachelors,Divorced,Own-child,,<=50K
201-53-5626,30.0,Some-college,,Husband,,
262-96-0687,,,Never-married,Own-child,,
072-45-0859,35.0,Prof-school,Married-civ-spouse,Husband,Male,
405-55-8967,21.0,Some-college,Never-married,Not-in-family,Female,<=50K
080-68-1818,41.0,11th,Married-civ-spouse,Husband,Male,
737-31-5724,20.0,,Never-married,,Female,<=50K
494-34-8893,32.0,HS-grad,Never-married,,Female,<=50K
122-60-4422,36.0,11th,Married-civ-spouse,Husband,Male,>50K
972-32-8008,37.0,Bachelors,Married-civ-spouse,,,<=50K
336-05-6510,,,Divorced,Unmarried,Female,
900-55-2824,,,Divorced,Not-in-family,Male,
002-08-8452,44.0,HS-grad,Separated,,,<=50K
654-23-8328,48.0,HS-grad,,Unmarried,Female,<=50K
907-58-5994,23.0,,Never-married,,,
323-95-5773,51.0,,Never-married,,,<=50K
326-28-9925,28.0,Assoc-voc,Never-married,Unmarried,,<=50K
315-90-9090,33.0,,Married-civ-spouse,Husband,,<=50K
745-45-4544,28.0,Assoc-voc,,Husband,,<=50K
404-91-4004,32.0,Some-college,Married-civ-spouse,Husband,,<=50K
472-60-4422,,Some-college,Never-married,Not-in-family,,<=50K
976-59-7050,27.0,Some-college,Never-married,Not-in-family,Female,
433-01-5970,30.0,HS-grad,Married-civ-spouse,Husband,,>50K
330-15-9704,40.0,Bachelors,Married-civ-spouse,Husband,,>50K
951-53-5625,33.0,,Never-married,,Male,<=50K
902-51-8426,32.0,Some-college,Married-civ-spouse,Husband,Male,<=50K
569-96-3144,57.0,12th,Divorced,Unmarried,,
991-03-1940,36.0,Bachelors,Married-civ-spouse,,Male,
180-92-7518,51.0,Bachelors,Married-civ-spouse,Husband,Male,<=50K
634-55-1596,23.0,,Never-married,Not-in-family,Female,
535-99-5085,22.0,,Never-married,Own-child,Male,<=50K
601-01-3512,59.0,,Never-married,Unmarried,Female,<=50K
824-01-7198,33.0,HS-grad,Married-civ-spouse,,,
834-42-8746,40.0,Assoc-acdm,Married-civ-spouse,Husband,,
068-39-6805,33.0,,,Own-child,Male,
516-61-5478,55.0,HS-grad,Divorced,Not-in-family,Male,
855-52-8254,38.0,7th-8th,Married-civ-spouse,Wife,,>50K
995-60-8107,35.0,Masters,Never-married,Not-in-family,Male,<=50K
079-91-4004,56.0,Masters,Married-civ-spouse,Husband,,>50K
840-84-7665,46.0,HS-grad,Married-civ-spouse,Husband,Male,>50K
308-23-0957,77.0,,Married-civ-spouse,Husband,Male,>50K
692-87-4692,45.0,,Married-civ-spouse,Husband,Male,>50K
860-04-2996,39.0,Prof-school,,Not-in-family,,<=50K
023-46-4373,64.0,,Divorced,Not-in-family,Female,
035-59-5823,,Bachelors,Married-civ-spouse,Husband,Male,
239-77-2727,48.0,Assoc-acdm,Married-civ-spouse,,,>50K
136-70-1474,,Bachelors,Divorced,Unmarried,,<=50K
647-63-5134,58.0,HS-grad,,Husband,Male,>50K
250-24-5699,50.0,Some-college,Divorced,Not-in-family,Female,<=50K
390-17-1989,39.0,HS-grad,,,,<=50K
257-80-0982,36.0,HS-grad,,Husband,Female,
155-19-0417,53.0,Some-college,,Husband,Male,
676-99-6313,32.0,HS-grad,,Husband,,>50K
876-01-3512,51.0,Bachelors,Married-civ-spouse,Husband,Male,>50K
703-04-0539,33.0,Bachelors,,Husband,Male,<=50K
871-46-8058,45.0,Assoc-voc,,Not-in-family,Male,<=50K
933-72-2357,41.0,Masters,Separated,,Female,
819-04-1768,,Masters,Married-civ-spouse,,,
468-42-7517,28.0,,Never-married,Not-in-family,,<=50K
345-66-9532,17.0,,Never-married,,Male,<=50K
095-82-3095,55.0,HS-grad,,Husband,Female,
460-78-0097,56.0,HS-grad,Separated,Not-in-family,,<=50K
138-72-8501,,HS-grad,Never-married,Not-in-family,,
223-89-4348,18.0,10th,Never-married,Own-child,Male,
180-06-7567,45.0,Assoc-voc,Married-civ-spouse,,Male,<=50K
541-70-7616,44.0,7th-8th,Married-civ-spouse,Husband,Male,>50K
560-68-7960,36.0,,,,Male,<=50K
